"Temp","V:0","V:1","V:2","Pres","AsH3","GaMe3","CH4","H2","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
354.08,-0.6598,-0.73078,-10.869,0.027762,0.15364,0.0063251,0.00027074,0.83976,2826,2826,-4.5163,-0.79635,3.6576
354.07,-0.52309,-0.8348,-10.869,0.027762,0.15364,0.0063251,0.00027074,0.83976,2827,2827,-4.3094,-1.5685,3.6576
354.06,-0.37044,-0.91367,-10.868,0.027762,0.15364,0.006325,0.00027075,0.83976,2828,2828,-3.9716,-2.293,3.6576
354.06,-0.206,-0.96492,-10.868,0.027762,0.15364,0.0063248,0.00027077,0.83976,2829,2829,-3.5131,-2.9478,3.6576
354.07,-0.034594,-0.98619,-10.867,0.027761,0.15364,0.0063247,0.00027081,0.83976,2830,2830,-2.9478,-3.5131,3.6576
354.08,0.13764,-0.97662,-10.866,0.027761,0.15364,0.0063245,0.00027085,0.83976,2831,2831,-2.293,-3.9716,3.6576
354.1,0.30491,-0.93718,-10.865,0.027761,0.15364,0.0063243,0.00027089,0.83977,2832,2832,-1.5685,-4.3094,3.6576
293.15,0,0,0,0.028225,0.173,0.0071518,0.00036532,0.81949,152,152,0,5.75,2.9841
321.5,-0.36434,0.28619,-7.251,0.028213,0.1654,0.0068007,0.00035356,0.82745,742,742,0,5.362,2.9841
321.5,-0.40766,0.21876,-7.2509,0.028213,0.1654,0.0068007,0.00035356,0.82745,2833,2833,-0.9311,5.2805,2.9841
293.15,0,0,0,0.028225,0.173,0.0071518,0.00036531,0.81949,2042,2042,-0.99848,5.6626,2.9841
321.49,-0.43885,0.14499,-7.2508,0.028214,0.1654,0.0068007,0.00035354,0.82745,2834,2834,-1.8339,5.0386,2.9841
293.15,0,0,0,0.028225,0.173,0.0071517,0.00036529,0.81949,2029,2029,-1.9666,5.4032,2.9841
321.49,-0.45724,0.066879,-7.2508,0.028214,0.1654,0.0068008,0.0003535,0.82745,2835,2835,-2.681,4.6436,2.9841
293.15,0,0,0,0.028226,0.17299,0.0071517,0.00036524,0.81949,2016,2016,-2.875,4.9796,2.9841
321.48,-0.46231,-0.013616,-7.251,0.028215,0.1654,0.0068009,0.00035345,0.82745,2836,2836,-3.4466,4.1075,2.9841
293.15,0,0,0,0.028226,0.17299,0.0071517,0.0003652,0.81949,2003,2003,-3.696,4.4048,2.9841
321.48,-0.45345,-0.094274,-7.2514,0.028215,0.1654,0.006801,0.00035341,0.82744,2837,2837,-4.1075,3.4466,2.9841
293.15,0,0,0,0.028226,0.17299,0.0071518,0.00036515,0.81949,1990,1990,-4.4048,3.696,2.9841
321.48,-0.43033,-0.17221,-7.252,0.028215,0.1654,0.0068012,0.00035338,0.82744,2838,2838,-4.6436,2.681,2.9841
293.15,0,0,0,0.028226,0.17299,0.007152,0.00036512,0.81949,1977,1977,-4.9796,2.875,2.9841
321.48,-0.39374,-0.24448,-7.2523,0.028214,0.1654,0.0068013,0.00035337,0.82744,2839,2839,-5.0386,1.8339,2.9841
293.15,0,0,0,0.028226,0.173,0.0071522,0.00036511,0.81949,1964,1964,-5.4032,1.9666,2.9841
321.49,-0.34522,-0.30895,-7.2523,0.028214,0.1654,0.0068014,0.00035337,0.82744,2840,2840,-5.2805,0.9311,2.9841
293.15,0,0,0,0.028226,0.173,0.0071523,0.00036511,0.81949,1951,1951,-5.6626,0.99848,2.9841
321.49,-0.28636,-0.36398,-7.2522,0.028214,0.1654,0.0068014,0.00035337,0.82744,2841,2841,-5.362,2.4467e-14,2.9841
293.15,0,0,0,0.028226,0.173,0.0071524,0.00036511,0.81948,1938,1938,-5.75,1.2434e-14,2.9841
321.49,-0.2189,-0.40806,-7.252,0.028214,0.1654,0.0068014,0.00035337,0.82744,2842,2842,-5.2805,-0.9311,2.9841
293.15,0,0,0,0.028226,0.173,0.0071524,0.00036511,0.81949,1925,1925,-5.6626,-0.99848,2.9841
321.48,-0.14481,-0.44001,-7.2518,0.028215,0.1654,0.0068014,0.00035336,0.82744,2843,2843,-5.0386,-1.8339,2.9841
293.15,0,0,0,0.028226,0.173,0.0071523,0.00036511,0.81949,1912,1912,-5.4032,-1.9666,2.9841
321.48,-0.066093,-0.45898,-7.2516,0.028215,0.1654,0.0068013,0.00035337,0.82744,2844,2844,-4.6436,-2.681,2.9841
293.15,0,0,0,0.028227,0.17299,0.0071521,0.00036511,0.81949,1899,1899,-4.9796,-2.875,2.9841
321.48,0.015106,-0.46418,-7.2514,0.028215,0.1654,0.0068012,0.00035339,0.82744,2845,2845,-4.1075,-3.4466,2.9841
293.15,0,0,0,0.028227,0.17299,0.007152,0.00036513,0.81949,1886,1886,-4.4048,-3.696,2.9841
321.48,0.096162,-0.45489,-7.2514,0.028214,0.1654,0.0068011,0.00035342,0.82744,2846,2846,-3.4466,-4.1075,2.9841
293.15,0,0,0,0.028226,0.17299,0.0071519,0.00036517,0.81949,1873,1873,-3.696,-4.4048,2.9841
321.49,0.17401,-0.4312,-7.2513,0.028214,0.1654,0.0068009,0.00035347,0.82744,2847,2847,-2.681,-4.6436,2.9841
293.15,0,0,0,0.028226,0.17299,0.0071519,0.00036521,0.81949,1860,1860,-2.875,-4.9796,2.9841
321.49,0.24597,-0.39416,-7.2513,0.028213,0.1654,0.0068008,0.00035351,0.82744,2848,2848,-1.8339,-5.0386,2.9841
293.15,0,0,0,0.028225,0.173,0.0071518,0.00036526,0.81949,1847,1847,-1.9666,-5.4032,2.9841
321.5,0.30997,-0.34526,-7.2512,0.028213,0.1654,0.0068008,0.00035355,0.82745,2849,2849,-0.9311,-5.2805,2.9841
293.15,0,0,0,0.028225,0.173,0.0071518,0.0003653,0.81949,1834,1834,-0.99848,-5.6626,2.9841
321.5,0.36434,-0.28619,-7.251,0.028213,0.1654,0.0068007,0.00035356,0.82745,207,207,0,-5.362,2.9841
293.15,0,0,0,0.028225,0.173,0.0071518,0.00036532,0.81949,138,138,0,-5.75,2.9841
349.57,-0.72016,0.60993,-10.648,0.028257,0.15889,0.0064827,0.000349,0.83428,741,741,0,4.974,2.9841
349.56,-0.8137,0.47598,-10.648,0.028258,0.15889,0.0064827,0.000349,0.83428,2850,2850,-0.86373,4.8984,2.9841
349.56,0.60472,-0.726,-10.649,0.028257,0.15889,0.0064828,0.00034898,0.83427,2851,2851,-0.86373,-4.8984,2.9841
349.57,0.72016,-0.60993,-10.648,0.028257,0.15889,0.0064827,0.000349,0.83428,208,208,0,-4.974,2.9841
377.47,-1.0705,0.76788,-11.469,0.028322,0.15318,0.0061701,0.00035591,0.8403,740,740,0,4.586,2.9841
377.46,-1.1857,0.57086,-11.469,0.028323,0.15318,0.0061701,0.0003559,0.8403,2852,2852,-0.79635,4.5163,2.9841
377.46,0.92264,-0.94253,-11.469,0.028322,0.15318,0.0061702,0.00035589,0.84029,2853,2853,-0.79635,-4.5163,2.9841
377.47,1.0705,-0.76788,-11.469,0.028322,0.15318,0.0061701,0.00035591,0.8403,209,209,0,-4.586,2.9841
405.17,-1.4122,0.68594,-10.644,0.028362,0.14785,0.0058395,0.00037324,0.84593,739,739,0,4.198,2.9841
405.17,-1.5076,0.43092,-10.644,0.028362,0.14785,0.0058395,0.00037323,0.84593,2854,2854,-0.72898,4.1342,2.9841
405.16,1.2736,-0.92138,-10.645,0.028362,0.14785,0.0058396,0.00037322,0.84593,2855,2855,-0.72898,-4.1342,2.9841
405.17,1.4122,-0.68594,-10.644,0.028362,0.14785,0.0058395,0.00037324,0.84593,210,210,0,-4.198,2.9841
405.15,-1.5577,0.16426,-10.645,0.028362,0.14786,0.0058397,0.0003732,0.84593,2856,2856,-1.4358,3.9448,2.9841
405.12,-1.5622,-0.10626,-10.646,0.028363,0.14786,0.00584,0.00037315,0.84593,2857,2857,-2.099,3.6356,2.9841
405.09,-1.5215,-0.37421,-10.648,0.028363,0.14787,0.0058404,0.00037309,0.84592,2858,2858,-2.6984,3.2159,2.9841
405.08,-1.435,-0.63381,-10.65,0.028363,0.14787,0.0058408,0.00037304,0.84592,2859,2859,-3.2159,2.6984,2.9841
405.08,-1.302,-0.87612,-10.652,0.028363,0.14787,0.0058409,0.00037302,0.84592,2860,2860,-3.6356,2.099,2.9841
405.11,-1.1283,-1.0903,-10.652,0.028363,0.14787,0.0058409,0.00037302,0.84592,2861,2861,-3.9448,1.4358,2.9841
405.13,-0.92116,-1.27,-10.65,0.028363,0.14786,0.0058408,0.00037303,0.84592,2862,2862,-4.1342,0.72898,2.9841
405.14,-0.68675,-1.411,-10.649,0.028363,0.14786,0.0058407,0.00037304,0.84592,2863,2863,-4.198,-4.8156e-15,2.9841
405.13,-0.43164,-1.5091,-10.649,0.028363,0.14786,0.0058408,0.00037303,0.84592,2864,2864,-4.1342,-0.72898,2.9841
405.11,-0.16417,-1.5614,-10.65,0.028363,0.14787,0.005841,0.00037302,0.84592,2865,2865,-3.9448,-1.4358,2.9841
405.09,0.10775,-1.5675,-10.651,0.028363,0.14787,0.0058411,0.00037301,0.84591,2866,2866,-3.6356,-2.099,2.9841
405.08,0.37814,-1.5274,-10.651,0.028363,0.14787,0.005841,0.00037302,0.84591,2867,2867,-3.2159,-2.6984,2.9841
405.09,0.63999,-1.4392,-10.65,0.028363,0.14787,0.0058407,0.00037306,0.84592,2868,2868,-2.6984,-3.2159,2.9841
405.12,0.88212,-1.3047,-10.648,0.028362,0.14786,0.0058403,0.00037312,0.84592,2869,2869,-2.099,-3.6356,2.9841
405.15,1.0954,-1.1299,-10.646,0.028362,0.14786,0.0058398,0.00037318,0.84593,2870,2870,-1.4358,-3.9448,2.9841
349.56,-0.88296,0.32817,-10.648,0.028258,0.15889,0.0064828,0.00034897,0.83427,2871,2871,-1.7012,4.674,2.9841
349.54,-0.92635,0.17063,-10.648,0.028258,0.15889,0.0064829,0.00034893,0.83427,2872,2872,-2.487,4.3076,2.9841
349.53,-0.94264,0.0073352,-10.649,0.028259,0.1589,0.0064831,0.00034888,0.83427,2873,2873,-3.1972,3.8103,2.9841
349.53,-0.93044,-0.15734,-10.65,0.028259,0.1589,0.0064833,0.00034884,0.83427,2874,2874,-3.8103,3.1972,2.9841
349.53,-0.88899,-0.31769,-10.651,0.028259,0.1589,0.0064834,0.00034881,0.83427,2875,2875,-4.3076,2.487,2.9841
349.54,-0.81987,-0.46768,-10.651,0.028259,0.1589,0.0064835,0.0003488,0.83427,2876,2876,-4.674,1.7012,2.9841
349.54,-0.72599,-0.6028,-10.651,0.028259,0.1589,0.0064836,0.0003488,0.83427,2877,2877,-4.8984,0.86373,2.9841
349.55,-0.61036,-0.71949,-10.651,0.028259,0.1589,0.0064836,0.0003488,0.83427,2878,2878,-4.974,3.4986e-14,2.9841
349.54,-0.47637,-0.81446,-10.651,0.028259,0.1589,0.0064836,0.0003488,0.83427,2879,2879,-4.8984,-0.86373,2.9841
349.54,-0.32801,-0.8851,-10.651,0.028259,0.1589,0.0064836,0.0003488,0.83427,2880,2880,-4.674,-1.7012,2.9841
349.53,-0.16941,-0.9295,-10.65,0.028259,0.1589,0.0064835,0.0003488,0.83427,2881,2881,-4.3076,-2.487,2.9841
349.53,-0.0047811,-0.94598,-10.65,0.028259,0.1589,0.0064834,0.00034882,0.83427,2882,2882,-3.8103,-3.1972,2.9841
349.53,0.16076,-0.93295,-10.65,0.028259,0.1589,0.0064833,0.00034885,0.83427,2883,2883,-3.1972,-3.8103,2.9841
349.54,0.32101,-0.89051,-10.65,0.028258,0.1589,0.0064831,0.0003489,0.83427,2884,2884,-2.487,-4.3076,2.9841
349.55,0.47046,-0.82058,-10.649,0.028258,0.1589,0.0064829,0.00034895,0.83427,2885,2885,-1.7012,-4.674,2.9841
377.45,-1.2654,0.35746,-11.469,0.028323,0.15318,0.0061703,0.00035588,0.84029,2886,2886,-1.5685,4.3094,2.9841
377.43,-1.308,0.13377,-11.47,0.028323,0.15318,0.0061705,0.00035583,0.84029,2887,2887,-2.293,3.9716,2.9841
377.42,-1.3124,-0.09468,-11.471,0.028324,0.15319,0.0061707,0.00035578,0.84029,2888,2888,-2.9478,3.5131,2.9841
377.41,-1.2772,-0.32216,-11.473,0.028324,0.15319,0.006171,0.00035574,0.84028,2889,2889,-3.5131,2.9478,2.9841
377.41,-1.2014,-0.54084,-11.474,0.028324,0.15319,0.0061712,0.00035571,0.84028,2890,2890,-3.9716,2.293,2.9841
377.42,-1.0883,-0.7421,-11.474,0.028324,0.15319,0.0061712,0.0003557,0.84028,2891,2891,-4.3094,1.5685,2.9841
377.43,-0.9425,-0.91988,-11.474,0.028324,0.15319,0.0061712,0.00035571,0.84029,2892,2892,-4.5163,0.79635,2.9841
377.44,-0.76855,-1.0695,-11.473,0.028324,0.15319,0.0061712,0.00035571,0.84029,2893,2893,-4.586,3.2543e-14,2.9841
377.44,-0.57148,-1.1868,-11.473,0.028324,0.15319,0.0061712,0.00035571,0.84029,2894,2894,-4.5163,-0.79635,2.9841
377.42,-0.35739,-1.2684,-11.473,0.028324,0.15319,0.0061713,0.0003557,0.84028,2895,2895,-4.3094,-1.5685,2.9841
377.41,-0.13234,-1.3123,-11.473,0.028324,0.15319,0.0061713,0.0003557,0.84028,2896,2896,-3.9716,-2.293,2.9841
377.4,0.098036,-1.317,-11.473,0.028324,0.15319,0.0061712,0.00035571,0.84028,2897,2897,-3.5131,-2.9478,2.9841
377.41,0.32695,-1.2806,-11.472,0.028324,0.15319,0.006171,0.00035575,0.84028,2898,2898,-2.9478,-3.5131,2.9841
377.43,0.54555,-1.2035,-11.471,0.028323,0.15319,0.0061707,0.0003558,0.84029,2899,2899,-2.293,-3.9716,2.9841
377.45,0.74608,-1.0894,-11.47,0.028323,0.15318,0.0061704,0.00035585,0.84029,2900,2900,-1.5685,-4.3094,2.9841
293.15,0,0,0,0.028351,0.17782,0.0072132,0.00047325,0.8145,153,153,0,5.75,2.3376
332.94,-0.63644,0.38949,-8.0866,0.028334,0.16713,0.0067276,0.00045407,0.82569,746,746,0,5.362,2.3376
332.93,-0.69312,0.27335,-8.0865,0.028335,0.16713,0.0067275,0.00045407,0.82569,2901,2901,-0.9311,5.2805,2.3376
293.15,0,0,0,0.028352,0.17782,0.0072131,0.00047325,0.8145,2041,2041,-0.99848,5.6626,2.3376
332.93,-0.72911,0.1494,-8.0864,0.028335,0.16713,0.0067276,0.00045404,0.82569,2902,2902,-1.8339,5.0386,2.3376
293.15,0,0,0,0.028352,0.17781,0.0072131,0.00047322,0.8145,2028,2028,-1.9666,5.4032,2.3376
332.92,-0.74379,0.021029,-8.0864,0.028336,0.16713,0.0067276,0.000454,0.82569,2903,2903,-2.681,4.6436,2.3376
293.15,0,0,0,0.028353,0.17781,0.0072131,0.00047317,0.8145,2015,2015,-2.875,4.9796,2.3376
332.92,-0.73681,-0.10853,-8.0866,0.028337,0.16713,0.0067278,0.00045395,0.82569,2904,2904,-3.4466,4.1075,2.3376
293.15,0,0,0,0.028354,0.17781,0.0072132,0.00047311,0.8145,2002,2002,-3.696,4.4048,2.3376
332.91,-0.70767,-0.23578,-8.087,0.028337,0.16713,0.006728,0.0004539,0.82569,2905,2905,-4.1075,3.4466,2.3376
293.15,0,0,0,0.028354,0.17781,0.0072133,0.00047307,0.8145,1989,1989,-4.4048,3.696,2.3376
332.91,-0.65626,-0.35621,-8.0875,0.028336,0.16713,0.0067282,0.00045388,0.82569,2906,2906,-4.6436,2.681,2.3376
293.15,0,0,0,0.028354,0.17781,0.0072135,0.00047304,0.8145,1976,1976,-4.9796,2.875,2.3376
332.92,-0.58418,-0.46514,-8.0878,0.028336,0.16713,0.0067283,0.00045387,0.82569,2907,2907,-5.0386,1.8339,2.3376
293.15,0,0,0,0.028353,0.17782,0.0072137,0.00047304,0.8145,1963,1963,-5.4032,1.9666,2.3376
332.92,-0.49433,-0.55919,-8.0878,0.028336,0.16713,0.0067284,0.00045388,0.82569,2908,2908,-5.2805,0.9311,2.3376
293.15,0,0,0,0.028353,0.17782,0.0072139,0.00047304,0.8145,1950,1950,-5.6626,0.99848,2.3376
332.93,-0.38973,-0.63598,-8.0877,0.028336,0.16713,0.0067284,0.00045388,0.82569,2909,2909,-5.362,3.0378e-14,2.3376
293.15,0,0,0,0.028353,0.17782,0.0072139,0.00047305,0.8145,1937,1937,-5.75,1.8652e-14,2.3376
332.93,-0.27357,-0.69354,-8.0876,0.028336,0.16713,0.0067284,0.00045388,0.82569,2910,2910,-5.2805,-0.9311,2.3376
293.15,0,0,0,0.028353,0.17782,0.0072139,0.00047304,0.8145,1924,1924,-5.6626,-0.99848,2.3376
332.92,-0.14928,-0.73048,-8.0874,0.028337,0.16713,0.0067284,0.00045387,0.82569,2911,2911,-5.0386,-1.8339,2.3376
293.15,0,0,0,0.028354,0.17782,0.0072138,0.00047303,0.8145,1911,1911,-5.4032,-1.9666,2.3376
332.92,-0.02015,-0.74599,-8.0872,0.028337,0.16713,0.0067283,0.00045387,0.82569,2912,2912,-4.6436,-2.681,2.3376
293.15,0,0,0,0.028354,0.17781,0.0072137,0.00047303,0.8145,1898,1898,-4.9796,-2.875,2.3376
332.91,0.11043,-0.73928,-8.087,0.028337,0.16713,0.0067282,0.00045388,0.82569,2913,2913,-4.1075,-3.4466,2.3376
293.15,0,0,0,0.028354,0.17781,0.0072135,0.00047304,0.8145,1885,1885,-4.4048,-3.696,2.3376
332.92,0.23827,-0.70954,-8.0869,0.028336,0.16713,0.006728,0.00045391,0.82569,2914,2914,-3.4466,-4.1075,2.3376
293.15,0,0,0,0.028354,0.17781,0.0072134,0.00047308,0.8145,1872,1872,-3.696,-4.4048,2.3376
332.92,0.35851,-0.6573,-8.0869,0.028336,0.16713,0.0067279,0.00045396,0.82569,2915,2915,-2.681,-4.6436,2.3376
293.15,0,0,0,0.028353,0.17781,0.0072133,0.00047313,0.8145,1859,1859,-2.875,-4.9796,2.3376
332.93,0.46694,-0.58463,-8.0868,0.028335,0.16713,0.0067277,0.00045401,0.82569,2916,2916,-1.8339,-5.0386,2.3376
293.15,0,0,0,0.028352,0.17782,0.0072133,0.00047318,0.8145,1846,1846,-1.9666,-5.4032,2.3376
332.93,0.56041,-0.49434,-8.0867,0.028334,0.16713,0.0067276,0.00045405,0.82569,2917,2917,-0.9311,-5.2805,2.3376
293.15,0,0,0,0.028351,0.17782,0.0072132,0.00047323,0.8145,1833,1833,-0.99848,-5.6626,2.3376
332.94,0.63644,-0.38949,-8.0866,0.028334,0.16713,0.0067276,0.00045407,0.82569,211,211,0,-5.362,2.3376
293.15,0,0,0,0.028351,0.17782,0.0072132,0.00047325,0.8145,139,139,0,-5.75,2.3376
371.47,-1.2469,0.82711,-11.603,0.028389,0.15831,0.0062942,0.00044681,0.83495,745,745,0,4.974,2.3376
371.47,-1.3694,0.59858,-11.603,0.028389,0.15831,0.0062942,0.00044681,0.83495,2918,2918,-0.86373,4.8984,2.3376
371.47,1.0864,-1.0315,-11.604,0.028389,0.15831,0.0062943,0.00044679,0.83494,2919,2919,-0.86373,-4.8984,2.3376
371.47,1.2469,-0.82711,-11.603,0.028389,0.15831,0.0062942,0.00044681,0.83495,212,212,0,-4.974,2.3376
409.03,-1.8375,1.0477,-12.218,0.02847,0.1507,0.0058681,0.00045466,0.84298,744,744,0,4.586,2.3376
409.03,-1.9888,0.71346,-12.218,0.02847,0.1507,0.0058681,0.00045465,0.84298,2920,2920,-0.79635,4.5163,2.3376
409.03,1.6302,-1.3515,-12.218,0.02847,0.1507,0.0058682,0.00045464,0.84297,2921,2921,-0.79635,-4.5163,2.3376
409.03,1.8375,-1.0477,-12.218,0.02847,0.1507,0.0058681,0.00045466,0.84298,213,213,0,-4.586,2.3376
445.38,-2.3926,0.95169,-11.069,0.028517,0.14378,0.0054269,0.00047461,0.85032,743,743,0,4.198,2.3376
445.37,-2.5182,0.52266,-11.069,0.028518,0.14378,0.0054269,0.00047461,0.85032,2922,2922,-0.72898,4.1342,2.3376
445.37,2.1938,-1.3536,-11.069,0.028517,0.14378,0.0054271,0.00047459,0.85031,2923,2923,-0.72898,-4.1342,2.3376
445.38,2.3926,-0.95169,-11.069,0.028517,0.14378,0.0054269,0.00047461,0.85032,214,214,0,-4.198,2.3376
445.35,-2.568,0.079923,-11.069,0.028518,0.14379,0.0054271,0.00047458,0.85031,2924,2924,-1.4358,3.9448,2.3376
445.32,-2.5423,-0.36361,-11.07,0.028519,0.14379,0.0054276,0.00047452,0.85031,2925,2925,-2.099,3.6356,2.3376
445.29,-2.4428,-0.79709,-11.072,0.02852,0.1438,0.0054281,0.00047446,0.8503,2926,2926,-2.6984,3.2159,2.3376
445.27,-2.27,-1.2109,-11.074,0.02852,0.1438,0.0054285,0.00047441,0.85029,2927,2927,-3.2159,2.6984,2.3376
445.28,-2.0242,-1.591,-11.075,0.028519,0.1438,0.0054286,0.00047439,0.85029,2928,2928,-3.6356,2.099,2.3376
445.31,-1.7145,-1.9207,-11.074,0.028519,0.1438,0.0054284,0.00047441,0.8503,2929,2929,-3.9448,1.4358,2.3376
445.34,-1.3538,-2.1896,-11.073,0.028519,0.14379,0.0054282,0.00047443,0.8503,2930,2930,-4.1342,0.72898,2.3376
445.35,-0.95308,-2.3913,-11.072,0.028519,0.14379,0.005428,0.00047444,0.85031,2931,2931,-4.198,-6.8417e-15,2.3376
445.34,-0.524,-2.5199,-11.072,0.028519,0.14379,0.0054281,0.00047443,0.8503,2932,2932,-4.1342,-0.72898,2.3376
445.32,-0.080514,-2.5724,-11.073,0.02852,0.1438,0.0054284,0.0004744,0.8503,2933,2933,-3.9448,-1.4358,2.3376
445.28,0.36471,-2.549,-11.074,0.02852,0.1438,0.0054288,0.00047438,0.85029,2934,2934,-3.6356,-2.099,2.3376
445.27,0.80181,-2.4505,-11.074,0.02852,0.14381,0.0054288,0.00047438,0.85029,2935,2935,-3.2159,-2.6984,2.3376
445.28,1.2189,-2.2751,-11.074,0.028519,0.1438,0.0054285,0.00047442,0.8503,2936,2936,-2.6984,-3.2159,2.3376
445.31,1.5987,-2.027,-11.072,0.028518,0.1438,0.005428,0.00047448,0.8503,2937,2937,-2.099,-3.6356,2.3376
445.35,1.9269,-1.716,-11.07,0.028518,0.14379,0.0054274,0.00047455,0.85031,2938,2938,-1.4358,-3.9448,2.3376
371.46,-1.451,0.35285,-11.603,0.02839,0.15831,0.0062943,0.00044678,0.83495,2939,2939,-1.7012,4.674,2.3376
371.45,-1.49,0.096792,-11.604,0.028391,0.15832,0.0062945,0.00044674,0.83494,2940,2940,-2.487,4.3076,2.3376
371.43,-1.4854,-0.1631,-11.604,0.028391,0.15832,0.0062947,0.00044668,0.83494,2941,2941,-3.1972,3.8103,2.3376
371.43,-1.436,-0.41996,-11.605,0.028391,0.15832,0.0062949,0.00044664,0.83494,2942,2942,-3.8103,3.1972,2.3376
371.43,-1.3414,-0.66499,-11.606,0.028391,0.15832,0.0062951,0.00044662,0.83494,2943,2943,-4.3076,2.487,2.3376
371.44,-1.2047,-0.88872,-11.606,0.028391,0.15832,0.0062952,0.00044661,0.83494,2944,2944,-4.674,1.7012,2.3376
371.45,-1.0316,-1.0841,-11.606,0.02839,0.15832,0.0062952,0.00044662,0.83494,2945,2945,-4.8984,0.86373,2.3376
371.46,-0.82772,-1.2461,-11.606,0.028391,0.15832,0.0062952,0.00044663,0.83494,2946,2946,-4.974,4.0593e-14,2.3376
371.45,-0.59919,-1.3703,-11.605,0.028391,0.15832,0.0062952,0.00044662,0.83494,2947,2947,-4.8984,-0.86373,2.3376
371.44,-0.3529,-1.4535,-11.605,0.028391,0.15832,0.0062952,0.00044661,0.83494,2948,2948,-4.674,-1.7012,2.3376
371.43,-0.095535,-1.494,-11.605,0.028392,0.15832,0.0062952,0.00044661,0.83494,2949,2949,-4.3076,-2.487,2.3376
371.43,0.16629,-1.4897,-11.605,0.028392,0.15832,0.0062952,0.00044662,0.83494,2950,2950,-3.8103,-3.1972,2.3376
371.43,0.42446,-1.4391,-11.605,0.028391,0.15832,0.006295,0.00044665,0.83494,2951,2951,-3.1972,-3.8103,2.3376
371.44,0.66926,-1.3431,-11.604,0.02839,0.15832,0.0062948,0.0004467,0.83494,2952,2952,-2.487,-4.3076,2.3376
371.46,0.89211,-1.2055,-11.604,0.02839,0.15832,0.0062945,0.00044675,0.83494,2953,2953,-1.7012,-4.674,2.3376
409.02,-2.0803,0.3591,-12.218,0.02847,0.1507,0.0058682,0.00045463,0.84297,2954,2954,-1.5685,4.3094,2.3376
409,-2.1107,-0.0053058,-12.219,0.028471,0.15071,0.0058685,0.00045458,0.84297,2955,2955,-2.293,3.9716,2.3376
408.97,-2.0795,-0.37063,-12.22,0.028472,0.15071,0.0058689,0.00045452,0.84297,2956,2956,-2.9478,3.5131,2.3376
408.96,-1.9856,-0.72772,-12.221,0.028472,0.15071,0.0058692,0.00045448,0.84296,2957,2957,-3.5131,2.9478,2.3376
408.97,-1.8287,-1.0645,-12.222,0.028472,0.15071,0.0058693,0.00045445,0.84296,2958,2958,-3.9716,2.293,2.3376
408.99,-1.6145,-1.3674,-12.222,0.028471,0.15071,0.0058693,0.00045446,0.84296,2959,2959,-4.3094,1.5685,2.3376
409,-1.3517,-1.627,-12.222,0.028471,0.15071,0.0058692,0.00045447,0.84297,2960,2960,-4.5163,0.79635,2.3376
409.01,-1.0487,-1.8364,-12.221,0.028471,0.15071,0.0058691,0.00045448,0.84297,2961,2961,-4.586,3.6152e-14,2.3376
409.01,-0.71449,-1.99,-12.221,0.028471,0.15071,0.0058692,0.00045447,0.84297,2962,2962,-4.5163,-0.79635,2.3376
408.99,-0.35945,-2.0839,-12.221,0.028472,0.15071,0.0058693,0.00045446,0.84296,2963,2963,-4.3094,-1.5685,2.3376
408.97,0.0066062,-2.1162,-12.221,0.028472,0.15071,0.0058695,0.00045444,0.84296,2964,2964,-3.9716,-2.293,2.3376
408.96,0.37474,-2.0855,-12.221,0.028472,0.15072,0.0058694,0.00045445,0.84296,2965,2965,-3.5131,-2.9478,2.3376
408.97,0.73401,-1.9898,-12.221,0.028471,0.15071,0.0058692,0.00045449,0.84296,2966,2966,-2.9478,-3.5131,2.3376
408.99,1.0705,-1.831,-12.22,0.028471,0.15071,0.0058688,0.00045454,0.84297,2967,2967,-2.293,-3.9716,2.3376
409.01,1.3723,-1.6155,-12.219,0.02847,0.15071,0.0058685,0.0004546,0.84297,2968,2968,-1.5685,-4.3094,2.3376
293.15,0,0,0,0.027977,0.18178,0.0071739,0.00059622,0.81045,154,154,0,5.75,1.7169
348.4,-1.0736,0.60983,-9.2624,0.027939,0.16697,0.0065134,0.00056556,0.82595,750,750,0,5.362,1.7169
348.4,-1.1616,0.41453,-9.2624,0.027939,0.16697,0.0065134,0.00056555,0.82595,2969,2969,-0.9311,5.2805,1.7169
293.15,0,0,0,0.027977,0.18178,0.0071738,0.00059622,0.81045,2040,2040,-0.99848,5.6626,1.7169
348.39,-1.2147,0.20731,-9.2624,0.02794,0.16697,0.0065134,0.00056553,0.82595,2970,2970,-1.8339,5.0386,1.7169
293.15,0,0,0,0.027978,0.18178,0.0071738,0.00059619,0.81045,2027,2027,-1.9666,5.4032,1.7169
348.39,-1.2321,-0.0060151,-9.2626,0.027941,0.16697,0.0065135,0.00056548,0.82595,2971,2971,-2.681,4.6436,1.7169
293.15,0,0,0,0.027979,0.18177,0.0071738,0.00059614,0.81046,2014,2014,-2.875,4.9796,1.7169
348.38,-1.2132,-0.21989,-9.2628,0.027942,0.16697,0.0065137,0.00056543,0.82595,2972,2972,-3.4466,4.1075,1.7169
293.15,0,0,0,0.02798,0.18177,0.0071739,0.00059608,0.81046,2001,2001,-3.696,4.4048,1.7169
348.38,-1.1579,-0.42846,-9.2632,0.027942,0.16697,0.0065139,0.00056538,0.82595,2973,2973,-4.1075,3.4466,1.7169
